,Alert,Date,Time,Lat,Long,Vehicle,Speed,Likelihood of Collision,likely_collision,not_likely_collision,Head-on collision,Rear-end collision,Side-impact collision,Pedestrian collision,Multi-vehicle collision,Hit-and-run collision,Wrong-way collision
11146,1,7/1/2022,17:51:07,13.0854,80.285317,5339,30,0.8036001288091335,1,0,0,0,0,0,0,0,0
11147,1,7/1/2022,17:52:10,13.085596,80.288941,5339,35,0.8118014977572026,1,0,0,0,0,0,0,0,0
11148,1,7/1/2022,17:52:31,13.087471,80.289642,5339,23,0.7623600390942894,1,0,0,0,0,0,0,0,0
11149,3,7/1/2022,17:56:28,13.096269,80.292877,5339,21,0.7435309742067866,1,0,0,0,0,0,0,0,0
11150,3,7/1/2022,18:04:46,13.104725,80.285669,5339,7,0.5498802859673209,1,0,0,0,0,0,0,0,0
11151,1,7/1/2022,18:06:03,13.105117,80.283397,5339,21,0.7422950994790393,1,0,0,0,0,0,0,0,0
11152,1,7/1/2022,18:06:52,13.105108,80.277926,5339,49,0.7515563917734916,1,0,0,0,0,0,0,0,0
11153,3,7/1/2022,18:07:04,13.104413,80.275938,5339,17,0.6973854195221755,1,0,0,0,0,0,0,0,0
11154,3,7/1/2022,18:10:07,13.102287,80.274196,5339,11,0.6141264070055669,1,0,0,0,0,0,0,0,0
11155,0,7/1/2022,18:12:31,13.104685,80.271207,5339,22,0.7517708656569615,1,0,0,0,0,0,0,0,0
11156,1,7/1/2022,18:13:04,13.107768,80.268551,5339,52,0.7215990982472159,1,0,0,0,0,0,0,0,0
11157,3,7/1/2022,18:16:12,13.116388,80.26195,5339,21,0.7403987845913457,1,0,0,0,0,0,0,0,0
11158,3,7/1/2022,18:16:16,13.117024,80.261997,5339,23,0.75956517486816,1,0,0,0,0,0,0,0,0
11159,3,7/1/2022,18:19:36,13.122088,80.259237,5339,22,0.7496156549565485,1,0,0,0,0,0,0,0,0
11160,1,7/1/2022,18:21:07,13.126975,80.259038,5339,26,0.7832304927769976,1,0,0,0,0,0,0,0,0
11161,1,7/1/2022,18:21:08,13.126975,80.259038,5339,26,0.7832304927769976,1,0,0,0,0,0,0,0,0
11162,3,7/1/2022,18:22:22,13.130494,80.258818,5339,1,0.43816812317753456,0,1,0,0,0,0,0,0,0
11163,3,7/1/2022,18:22:52,13.131331,80.258731,5339,11,0.605474698865008,1,0,0,0,0,0,0,0,0
11164,3,7/1/2022,18:25:50,13.131492,80.253595,5339,24,0.7669404175760346,1,0,0,0,0,0,0,0,0
11165,3,7/1/2022,18:27:56,13.133394,80.252853,5339,13,0.6351896630627636,1,0,0,0,0,0,0,0,0
11166,3,7/1/2022,19:48:07,13.136414,80.255261,5339,14,0.6491818430296472,1,0,0,0,0,0,0,0,0
11167,3,7/1/2022,19:55:01,13.121268,80.26578,5339,28,0.7964341325606027,1,0,0,0,0,0,0,0,0
11168,3,7/1/2022,19:55:22,13.119989,80.265774,5339,20,0.7294050468084071,1,0,0,0,0,0,0,0,0
11169,1,7/1/2022,19:58:59,13.107324,80.269068,5339,44,0.7940414353959274,1,0,0,0,0,0,0,0,0
11170,1,7/1/2022,20:01:44,13.10556,80.279634,5339,31,0.8092082001065352,1,0,0,0,0,0,0,0,0
11171,1,7/1/2022,20:02:00,13.10554,80.280917,5339,31,0.8091882409501185,1,0,0,0,0,0,0,0,0
11172,1,7/1/2022,20:02:02,13.10554,80.280917,5339,31,0.8091882409501185,1,0,0,0,0,0,0,0,0
11173,1,7/1/2022,20:02:20,13.105418,80.2821,5339,28,0.7961288078525596,1,0,0,0,0,0,0,0,0
11174,1,7/1/2022,20:02:23,13.105418,80.2821,5339,28,0.7961288078525596,1,0,0,0,0,0,0,0,0
11175,1,7/1/2022,20:07:46,13.105803,80.293722,5339,30,0.805414555877591,1,0,0,0,0,0,0,0,0
11176,1,7/1/2022,20:08:58,13.100271,80.294208,5339,28,0.7959273525021571,1,0,0,0,0,0,0,0,0
11177,1,7/1/2022,20:09:00,13.100271,80.294208,5339,28,0.7959273525021571,1,0,0,0,0,0,0,0,0
11178,1,7/1/2022,20:09:02,13.099301,80.293927,5339,27,0.7903798940981801,1,0,0,0,0,0,0,0,0
11179,1,7/1/2022,20:09:07,13.099301,80.293927,5339,27,0.7903798940981801,1,0,0,0,0,0,0,0,0
11180,1,7/1/2022,20:09:10,13.099301,80.293927,5339,27,0.7903798940981801,1,0,0,0,0,0,0,0,0
11181,1,7/1/2022,20:14:57,13.085287,80.284974,5339,20,0.7346809780194047,1,0,0,0,0,0,0,0,0
11182,1,7/1/2022,20:14:58,13.085287,80.284974,5339,20,0.7346809780194047,1,0,0,0,0,0,0,0,0
11183,1,7/1/2022,20:17:04,13.079494,80.281607,5339,25,0.777720856559028,1,0,0,0,0,0,0,0,0
11184,1,7/1/2022,20:17:04,13.079494,80.281607,5339,25,0.777720856559028,1,0,0,0,0,0,0,0,0
11185,1,7/1/2022,20:17:07,13.079494,80.281607,5339,25,0.777720856559028,1,0,0,0,0,0,0,0,0
11186,1,7/1/2022,20:17:13,13.079494,80.281607,5339,25,0.777720856559028,1,0,0,0,0,0,0,0,0
11187,1,7/1/2022,20:17:16,13.079494,80.281607,5339,25,0.777720856559028,1,0,0,0,0,0,0,0,0
11188,1,7/1/2022,20:19:46,13.071809,80.2746,5339,1,0.4578400750184741,0,1,0,1,0,0,0,0,0
11189,1,7/1/2022,20:21:45,13.068337,80.271764,5339,12,0.6376950417677629,1,0,0,1,0,0,0,0,0
11190,1,7/1/2022,20:22:04,13.068176,80.271503,5339,1,0.45884150414020275,0,1,0,1,0,0,0,0,0
11191,1,7/1/2022,20:22:09,13.067975,80.271202,5339,12,0.6377610628306212,1,0,0,1,0,0,0,0,0
11192,1,7/1/2022,20:24:40,13.062369,80.263464,5339,10,0.6090245980038821,1,0,0,1,0,0,0,0,0
11193,1,7/1/2022,20:26:48,13.064348,80.259004,5339,21,0.7462111026241587,1,0,0,0,0,0,0,0,0
11194,1,7/1/2022,20:26:57,13.064348,80.259004,5339,21,0.7462111026241587,1,0,0,0,0,0,0,0,0
11195,1,7/1/2022,20:27:09,13.064892,80.258177,5339,26,0.7839492092370459,1,0,0,0,0,0,0,0,0
11196,1,7/1/2022,20:29:05,13.066866,80.254351,5339,8,0.5759229017445381,1,0,0,1,0,0,0,0,0
11197,1,7/1/2022,20:30:33,13.067575,80.249719,5339,27,0.7895872523656066,1,0,0,0,0,0,0,0,0
11198,1,7/1/2022,20:30:35,13.067575,80.249719,5339,27,0.7895872523656066,1,0,0,0,0,0,0,0,0
11199,1,7/1/2022,20:30:36,13.067575,80.249719,5339,27,0.7895872523656066,1,0,0,0,0,0,0,0,0
11200,1,7/1/2022,20:30:52,13.067724,80.248822,5339,30,0.8021199311085634,1,0,0,0,0,0,0,0,0
11201,2,8/2/2022,6:56:36,12.470655,79.853561,2846,57,0.07500823419727545,0,1,0,0,0,0,0,0,0
11202,2,8/2/2022,6:56:51,12.47511,79.857391,2846,58,0.07097959231545042,0,1,0,0,0,0,0,0,0
11203,2,8/2/2022,6:57:05,12.476233,79.858346,2846,58,0.07134537755235623,0,1,0,0,0,0,0,0,0
11204,2,8/2/2022,7:01:59,12.511645,79.883304,2846,54,0.11280701890862618,0,1,0,0,0,0,0,0,0
11205,2,8/2/2022,7:02:23,12.511645,79.883304,2846,54,0.11280701890862618,0,1,0,0,0,0,0,0,0
11206,2,8/2/2022,7:02:53,12.516375,79.888541,2846,62,0.06350405740323625,0,1,0,0,0,0,0,0,0
11207,2,8/2/2022,7:03:42,12.515944,79.88855,2846,45,0.21110524992620244,0,1,0,0,0,0,0,0,0
11208,1,8/2/2022,7:04:23,12.515944,79.88855,2846,45,0.21110524992620244,0,1,0,0,0,0,0,0,0
11209,1,8/2/2022,7:05:17,12.510598,79.885078,2846,18,0.6113025512603443,1,0,0,1,0,0,0,0,0
11210,3,8/2/2022,7:07:01,12.508924,79.889384,2846,15,0.6289659560738371,1,0,0,0,0,0,0,0,0
11211,3,8/2/2022,7:07:11,12.508893,79.88478,2846,19,0.6011881781330346,1,0,0,0,0,0,0,0,0
11212,1,8/2/2022,7:07:44,13.063793,80.250789,5339,10,0.6080891313587626,1,0,0,1,0,0,0,0,0
11213,2,8/2/2022,7:09:25,12.512419,79.886168,2846,40,0.2806546359715686,0,1,0,0,0,0,0,0,0
11214,2,8/2/2022,7:10:32,12.515386,79.888596,2846,46,0.1976260366665763,0,1,0,0,0,0,0,0,0
11215,1,8/2/2022,7:11:17,13.067685,80.249649,3143,27,0.7895921758983008,1,0,0,0,0,0,0,0,0
11216,1,8/2/2022,7:12:35,13.063793,80.250789,5339,10,0.6080891313587626,1,0,0,1,0,0,0,0,0
11217,1,8/2/2022,7:12:45,13.063793,80.250789,5339,10,0.6080891313587626,1,0,0,1,0,0,0,0,0
11218,1,8/2/2022,7:12:47,13.063793,80.250789,5339,10,0.6080891313587626,1,0,0,1,0,0,0,0,0
11219,1,8/2/2022,7:17:27,13.066762,80.268456,3143,30,0.8016613323311023,1,0,0,0,0,0,0,0,0
11220,1,8/2/2022,7:17:31,13.067491,80.268927,3143,31,0.8043899461315902,1,0,0,0,0,0,0,0,0
11221,1,8/2/2022,7:17:55,13.067962,80.272368,5339,29,0.7983837741331343,1,0,0,0,0,0,0,0,0
11222,3,8/2/2022,7:18:47,13.065441,80.27377,5339,23,0.763447577971536,1,0,0,0,0,0,0,0,0
11223,3,8/2/2022,7:22:31,13.059587,80.27424,5339,12,0.6399214993526341,1,0,0,0,0,0,0,0,0
11224,1,8/2/2022,7:27:27,13.049591,80.264066,3143,34,0.8032381754910296,1,0,0,0,0,0,0,0,0
11225,1,8/2/2022,7:27:27,13.049591,80.264066,3143,34,0.8032381754910296,1,0,0,0,0,0,0,0,0
11226,3,8/2/2022,7:27:42,13.053537,80.267677,5339,25,0.77774174255733,1,0,0,0,0,0,0,0,0
11227,1,8/2/2022,7:29:49,13.042917,80.267853,3143,30,0.79813968467728,1,0,0,0,0,0,0,0,0
11228,2,8/2/2022,7:30:51,12.658395,79.94311,2846,58,0.16632862016672692,0,1,0,0,0,0,0,0,0
11229,1,8/2/2022,7:31:01,13.052991,80.251918,5339,47,0.7332971586712979,1,0,0,0,0,0,0,0,0
11230,1,8/2/2022,7:31:07,13.052991,80.251918,5339,47,0.7332971586712979,1,0,0,0,0,0,0,0,0
11231,1,8/2/2022,7:31:42,12.656623,79.950131,2846,55,0.20000564630012024,0,1,0,0,0,0,0,0,0
11232,3,8/2/2022,7:33:40,13.034827,80.268077,3143,23,0.7644287451346886,1,0,0,0,0,0,0,0,0
11233,1,8/2/2022,7:33:48,13.0397,80.247064,5339,38,0.791520379974952,1,0,0,0,0,0,0,0,0
11234,1,8/2/2022,7:33:58,13.038964,80.246909,5339,25,0.7774913966238496,1,0,0,0,0,0,0,0,0
11235,1,8/2/2022,7:33:59,13.038964,80.246909,5339,25,0.7774913966238496,1,0,0,0,0,0,0,0,0
11236,1,8/2/2022,7:34:00,13.038964,80.246909,5339,25,0.7774913966238496,1,0,0,0,0,0,0,0,0
11237,1,8/2/2022,7:35:29,13.03454,80.245394,5339,32,0.799926608046816,1,0,0,0,0,0,0,0,0
11238,1,8/2/2022,7:35:33,13.03454,80.245394,5339,32,0.799926608046816,1,0,0,0,0,0,0,0,0
11239,1,8/2/2022,7:38:19,13.020318,80.263016,3143,9,0.6048401844728558,1,0,0,1,0,0,0,0,0
11240,1,8/2/2022,7:39:18,13.027455,80.234564,5339,43,0.7541916255616359,1,0,0,0,0,0,0,0,0
11241,1,8/2/2022,7:39:52,13.026052,80.231696,5339,37,0.7901697772805395,1,0,0,0,0,0,0,0,0
11242,1,8/2/2022,7:40:36,12.686224,79.983451,2846,33,0.5923527672790124,1,0,0,0,0,0,0,0,0
11243,1,8/2/2022,7:41:15,12.689636,79.982305,2846,40,0.48142809377750917,0,1,0,0,0,0,0,0,0
11244,1,8/2/2022,7:41:19,13.02359,80.227804,5339,35,0.7951284095791814,1,0,0,0,0,0,0,0,0
11245,1,8/2/2022,7:42:46,13.016182,80.225581,5339,36,0.7896718513559814,1,0,0,0,0,0,0,0,0
11246,1,8/2/2022,7:44:17,12.692005,79.980144,2846,24,0.6899684344639323,1,0,0,0,0,0,0,0,0
11247,1,8/2/2022,7:44:18,12.692005,79.980144,2846,24,0.6899684344639323,1,0,0,0,0,0,0,0,0
11248,1,8/2/2022,7:44:34,12.693327,79.979445,2846,33,0.6007587761011668,1,0,0,0,0,0,0,0,0
11249,3,8/2/2022,7:44:51,12.693327,79.979445,2846,33,0.6007587761011668,1,0,0,0,0,0,0,0,0
11250,1,8/2/2022,7:45:22,13.006418,80.256906,3143,23,0.7644793027605555,1,0,0,0,0,0,0,0,0
11251,3,8/2/2022,7:45:33,13.006462,80.256048,3143,38,0.7740887683506418,1,0,0,0,0,0,0,0,0
11252,1,8/2/2022,7:45:34,13.011677,80.219359,5339,44,0.7346873893748217,1,0,0,0,0,0,0,0,0
11253,2,8/2/2022,7:45:46,13.006509,80.255116,3143,38,0.7741905838315487,1,0,0,0,0,0,0,0,0
11254,1,8/2/2022,7:46:03,13.006516,80.252578,3143,50,0.649088611034068,1,0,0,0,0,0,0,0,0
11255,2,8/2/2022,7:46:26,13.006805,80.250769,3143,48,0.6784728201398748,1,0,0,0,0,0,0,0,0
11256,1,8/2/2022,7:46:47,12.697483,79.974535,2846,34,0.5917214433825219,1,0,0,0,0,0,0,0,0
11257,1,8/2/2022,7:46:51,12.697483,79.974535,2846,34,0.5917214433825219,1,0,0,0,0,0,0,0,0
11258,1,8/2/2022,7:46:52,12.697483,79.974535,2846,34,0.5917214433825219,1,0,0,0,0,0,0,0,0
11259,1,8/2/2022,7:46:53,12.697483,79.974535,2846,34,0.5917214433825219,1,0,0,0,0,0,0,0,0
11260,1,8/2/2022,7:46:53,12.697483,79.974535,2846,34,0.5917214433825219,1,0,0,0,0,0,0,0,0
11261,1,8/2/2022,7:46:55,12.697321,79.97369,2846,27,0.6735192921652541,1,0,0,0,0,0,0,0,0
11262,1,8/2/2022,7:47:27,13.006698,80.246141,3143,37,0.7800034850767463,1,0,0,0,0,0,0,0,0
11263,1,8/2/2022,7:47:31,12.697224,79.972482,2846,13,0.6861722494518103,1,0,0,1,0,0,0,0,0
11264,2,8/2/2022,7:49:33,13.00747,80.237104,3143,41,0.7564462097647472,1,0,0,0,0,0,0,0,0
11265,2,8/2/2022,7:50:01,13.008272,80.232847,3143,58,0.5172659938571593,1,0,0,0,0,0,0,0,0
11266,2,8/2/2022,7:50:23,13.008852,80.229937,3143,57,0.537199081315477,1,0,0,0,0,0,0,0,0
11267,2,8/2/2022,7:50:31,13.009155,80.22847,3143,58,0.5193041920375073,1,0,0,0,0,0,0,0,0
11268,1,8/2/2022,7:50:55,13.010285,80.22583,3143,46,0.7108627411745709,1,0,0,0,0,0,0,0,0
11269,1,8/2/2022,7:51:17,13.000318,80.194632,5339,46,0.7060529058111003,1,0,0,0,0,0,0,0,0
11270,1,8/2/2022,7:51:36,12.999042,80.192983,5339,34,0.789976458279767,1,0,0,0,0,0,0,0,0
11271,1,8/2/2022,7:51:52,13.012177,80.221065,3143,22,0.7573145282296779,1,0,0,0,0,0,0,0,0
11272,0,8/2/2022,7:51:58,12.703409,79.971568,2846,18,0.7073577609523859,1,0,0,0,0,0,0,0,0
11273,1,8/2/2022,7:52:05,13.011976,80.220331,3143,33,0.7945145815330743,1,0,0,0,0,0,0,0,0
11274,1,8/2/2022,7:52:12,13.011637,80.219286,3143,43,0.7442800548429258,1,0,0,0,0,0,0,0,0
11275,1,8/2/2022,7:52:20,12.996501,80.189832,5339,47,0.6906379208496284,1,0,0,0,0,0,0,0,0
11276,1,8/2/2022,7:52:27,12.995737,80.188892,5339,49,0.6625749849458062,1,0,0,0,0,0,0,0,0
11277,2,8/2/2022,7:52:36,13.010833,80.21703,3143,53,0.6125806835091286,1,0,0,0,0,0,0,0,0
11278,1,8/2/2022,7:52:43,13.010274,80.215869,3143,49,0.6735780431827428,1,0,0,0,0,0,0,0,0
11279,1,8/2/2022,7:52:47,13.010274,80.215869,3143,49,0.6735780431827428,1,0,0,0,0,0,0,0,0
11280,0,8/2/2022,7:52:54,13.01006,80.214693,3143,46,0.7121646188397187,1,0,0,0,0,0,0,0,0
11281,1,8/2/2022,7:53:15,13.00923,80.212392,3143,43,0.7432426412639245,1,0,0,0,0,0,0,0,0
11282,1,8/2/2022,7:53:16,13.00923,80.212392,3143,43,0.7432426412639245,1,0,0,0,0,0,0,0,0
11283,2,8/2/2022,7:53:30,13.008878,80.211548,3143,32,0.7944934373225317,1,0,0,0,0,0,0,0,0
11284,1,8/2/2022,7:53:44,12.994038,80.185654,5339,22,0.7574649023844744,1,0,0,0,0,0,0,0,0
11285,1,8/2/2022,7:53:45,12.994038,80.185654,5339,22,0.7574649023844744,1,0,0,0,0,0,0,0,0
11286,1,8/2/2022,7:53:48,13.008091,80.209247,3143,50,0.6579308227094451,1,0,0,0,0,0,0,0,0
11287,1,8/2/2022,7:53:57,13.007871,80.207923,3143,46,0.7111090897372365,1,0,0,0,0,0,0,0,0
11288,0,8/2/2022,7:54:04,13.007737,80.20694,3143,41,0.7596426688537916,1,0,0,0,0,0,0,0,0
11289,2,8/2/2022,7:54:26,13.007304,80.20519,3143,48,0.6858607194240159,1,0,0,0,0,0,0,0,0
11290,1,8/2/2022,7:54:28,13.007304,80.20519,3143,48,0.6858607194240159,1,0,0,0,0,0,0,0,0
11291,1,8/2/2022,7:54:44,12.990346,80.180055,5339,48,0.6725051559613713,1,0,0,0,0,0,0,0,0
11292,1,8/2/2022,7:54:56,13.005716,80.202408,3143,36,0.7866082293872387,1,0,0,0,0,0,0,0,0
11293,2,8/2/2022,7:55:05,13.005006,80.201531,3143,45,0.7208322245087296,1,0,0,0,0,0,0,0,0
11294,1,8/2/2022,7:55:07,13.005006,80.201531,3143,45,0.7208322245087296,1,0,0,0,0,0,0,0,0
11295,0,8/2/2022,7:55:10,13.005006,80.201531,3143,45,0.7208322245087296,1,0,0,0,0,0,0,0,0
11296,1,8/2/2022,7:55:23,13.002539,80.200689,3143,42,0.7485510325988181,1,0,0,0,0,0,0,0,0
11297,1,8/2/2022,7:55:23,12.708316,79.97683,2846,14,0.6932809126717753,1,0,0,1,0,0,0,0,0
11298,1,8/2/2022,7:55:26,12.987786,80.176666,5339,37,0.775601611448019,1,0,0,0,0,0,0,0,0
11299,1,8/2/2022,7:55:35,13.001824,80.199969,3143,41,0.7563771528081141,1,0,0,0,0,0,0,0,0
11300,1,8/2/2022,7:55:40,12.987268,80.175867,5339,38,0.7700222704182681,1,0,0,0,0,0,0,0,0
11301,1,8/2/2022,7:55:43,12.710376,79.978062,2846,35,0.5907339455180348,1,0,0,0,0,0,0,0,0
11302,1,8/2/2022,7:56:12,13.001446,80.196075,3143,25,0.7760920646215964,1,0,0,0,0,0,0,0,0
11303,1,8/2/2022,7:56:33,13.00043,80.194771,3143,42,0.7476638735207931,1,0,0,0,0,0,0,0,0
11304,2,8/2/2022,7:56:54,12.982296,80.168165,5339,51,0.6203469743709495,1,0,0,0,0,0,0,0,0
11305,1,8/2/2022,7:57:00,12.716897,79.980741,2846,40,0.5164558145092537,1,0,0,0,0,0,0,0,0
11306,2,8/2/2022,7:57:07,12.981594,80.16704,5339,51,0.6197238952207758,1,0,0,0,0,0,0,0,0
11307,1,8/2/2022,7:57:08,12.998475,80.192294,3143,43,0.7372961905436951,1,0,0,0,0,0,0,0,0
11308,1,8/2/2022,7:57:34,12.99591,80.18918,3143,57,0.5283083350593987,1,0,0,0,0,0,0,0,0
11309,1,8/2/2022,7:57:39,12.99591,80.18918,3143,57,0.5283083350593987,1,0,0,0,0,0,0,0,0
11310,1,8/2/2022,7:57:48,12.979844,80.163016,5339,24,0.7697758942343423,1,0,0,0,0,0,0,0,0
11311,1,8/2/2022,7:58:05,12.978949,80.161449,5339,43,0.7253557504564278,1,0,0,0,0,0,0,0,0
11312,2,8/2/2022,7:58:10,12.994215,80.186056,3143,58,0.5080023559407453,1,0,0,0,0,0,0,0,0
11313,1,8/2/2022,7:58:14,12.978949,80.161449,5339,43,0.7253557504564278,1,0,0,0,0,0,0,0,0
11314,2,8/2/2022,7:58:38,12.991991,80.182175,3143,58,0.5058289190369314,1,0,0,0,0,0,0,0,0
11315,1,8/2/2022,7:59:12,12.989514,80.179107,3143,31,0.7904390631756735,1,0,0,0,0,0,0,0,0
11316,1,8/2/2022,7:59:27,12.988936,80.178402,3143,38,0.770753600263104,1,0,0,0,0,0,0,0,0
11317,1,8/2/2022,8:00:24,12.97085,80.150787,5339,37,0.768541103021166,1,0,0,0,0,0,0,0,0
11318,1,8/2/2022,8:00:37,12.969999,80.150378,5339,34,0.7808778330394495,1,0,0,0,0,0,0,0,0
11319,1,8/2/2022,8:00:41,12.969999,80.150378,5339,34,0.7808778330394495,1,0,0,0,0,0,0,0,0
11320,1,8/2/2022,8:00:46,12.985994,80.174165,3143,39,0.7631699573000242,1,0,0,0,0,0,0,0,0
11321,1,8/2/2022,8:01:02,12.984872,80.172502,3143,43,0.7288411345012377,1,0,0,0,0,0,0,0,0
11322,1,8/2/2022,8:01:16,12.984329,80.171608,3143,40,0.7551886712971897,1,0,0,0,0,0,0,0,0
11323,1,8/2/2022,8:01:43,12.982388,80.168349,3143,57,0.5146454626778955,1,0,0,0,0,0,0,0,0
11324,2,8/2/2022,8:01:51,12.982388,80.168349,3143,57,0.5146454626778955,1,0,0,0,0,0,0,0,0
11325,1,8/2/2022,8:02:07,12.981069,80.166135,3143,45,0.7043069250926017,1,0,0,0,0,0,0,0,0
11326,1,8/2/2022,8:02:40,12.979723,80.162642,3143,36,0.7771978274763361,1,0,0,0,0,0,0,0,0
11327,1,8/2/2022,8:02:43,12.965469,80.148297,5339,20,0.7426788119927171,1,0,0,0,0,0,0,0,0
11328,1,8/2/2022,8:03:01,12.964096,80.147504,5339,39,0.7516577283134791,1,0,0,0,0,0,0,0,0
11329,1,8/2/2022,8:03:12,12.963152,80.146964,5339,44,0.7024484429919671,1,0,0,0,0,0,0,0,0
11330,1,8/2/2022,8:03:19,12.977349,80.159166,3143,46,0.6894038864933291,1,0,0,0,0,0,0,0,0
11331,1,8/2/2022,8:03:25,12.724495,79.981725,2846,12,0.6801705551058636,1,0,0,1,0,0,0,0,0
11332,1,8/2/2022,8:03:34,12.724495,79.981725,2846,12,0.6801705551058636,1,0,0,1,0,0,0,0,0
11333,1,8/2/2022,8:03:56,12.724495,79.981725,2846,12,0.6801705551058636,1,0,0,1,0,0,0,0,0
11334,1,8/2/2022,8:04:05,12.726566,79.982346,2846,29,0.6781491966286608,1,0,0,0,0,0,0,0,0
11335,1,8/2/2022,8:04:35,12.730052,79.982707,2846,37,0.5818799446455954,1,0,0,0,0,0,0,0,0
11336,2,8/2/2022,8:05:02,12.733098,79.983335,2846,52,0.3204297782392961,0,1,0,0,0,0,0,0,0
11337,1,8/2/2022,8:05:12,12.958395,80.144365,5339,52,0.5790136649294143,1,0,0,0,0,0,0,0,0
11338,1,8/2/2022,8:05:28,12.956237,80.143248,5339,40,0.7384368378768227,1,0,0,0,0,0,0,0,0
11339,2,8/2/2022,8:05:55,12.738287,79.988411,2846,57,0.24536706299438185,0,1,0,0,0,0,0,0,0
11340,0,8/2/2022,8:06:43,12.963284,80.147073,3143,47,0.6635418228125757,1,0,0,0,0,0,0,0,0
11341,1,8/2/2022,8:07:09,12.952286,80.140948,5339,19,0.7348986020683159,1,0,0,1,0,0,0,0,0
11342,1,8/2/2022,8:07:28,12.961342,80.146018,3143,30,0.7838329959381506,1,0,0,0,0,0,0,0,0
11343,2,8/2/2022,8:08:34,12.945014,80.135433,5339,51,0.5814050437624058,1,0,0,0,0,0,0,0,0
11344,1,8/2/2022,8:08:46,12.956332,80.143386,3143,15,0.694758580348172,1,0,0,1,0,0,0,0,0
11345,1,8/2/2022,8:08:52,12.955779,80.143054,3143,33,0.7781740552202017,1,0,0,0,0,0,0,0,0
11346,1,8/2/2022,8:09:01,12.954953,80.142602,3143,38,0.753445483583658,1,0,0,0,0,0,0,0,0
11347,2,8/2/2022,8:09:08,12.746347,79.994792,2846,57,0.2527431152000493,0,1,0,0,0,0,0,0,0
11348,1,8/2/2022,8:09:30,12.746347,79.994792,2846,57,0.2527431152000493,0,1,0,0,0,0,0,0,0
11349,3,8/2/2022,8:10:10,12.952024,80.140788,3143,26,0.7756701274655081,1,0,0,0,0,0,0,0,0
11350,1,8/2/2022,8:10:16,12.76108,80.003438,2846,31,0.6850759079758476,1,0,0,0,0,0,0,0,0
11351,1,8/2/2022,8:11:18,12.95055,80.139767,3143,1,0.4891919123926825,0,1,0,1,0,0,0,0,0
11352,1,8/2/2022,8:11:34,12.949474,80.138851,3143,42,0.7140554729119724,1,0,0,0,0,0,0,0,0
11353,1,8/2/2022,8:11:41,12.948588,80.1381,3143,49,0.6185279395193524,1,0,0,0,0,0,0,0,0
11354,2,8/2/2022,8:12:05,12.94624,80.136386,3143,58,0.4540593153158765,0,1,0,0,0,0,0,0,0
11355,2,8/2/2022,8:12:27,12.94394,80.134572,3143,57,0.4703303395982181,0,1,0,0,0,0,0,0,0
11356,1,8/2/2022,8:12:43,12.92992,80.121207,5339,32,0.7713589724287976,1,0,0,0,0,0,0,0,0
11357,2,8/2/2022,8:13:16,12.941934,80.132599,3143,40,0.7288305950757723,1,0,0,0,0,0,0,0,0
11358,2,8/2/2022,8:13:30,12.94106,80.131693,3143,55,0.5047733020698806,1,0,0,0,0,0,0,0,0
11359,1,8/2/2022,8:13:39,12.940004,80.130622,3143,57,0.4658781473883814,0,1,0,0,0,0,0,0,0
11360,2,8/2/2022,8:14:16,12.924846,80.116042,5339,46,0.6418323846379311,1,0,0,0,0,0,0,0,0
11361,2,8/2/2022,8:14:31,12.923,80.114197,5339,53,0.5216497216994431,1,0,0,0,0,0,0,0,0
11362,2,8/2/2022,8:15:08,12.919331,80.110261,5339,54,0.4990393849211145,0,1,0,0,0,0,0,0,0
11363,2,8/2/2022,8:15:31,12.932457,80.1237,3143,59,0.4193581397559778,0,1,0,0,0,0,0,0,0
11364,2,8/2/2022,8:16:00,12.930305,80.121617,3143,55,0.4925526178362442,0,1,0,0,0,0,0,0,0
11365,1,8/2/2022,8:16:12,12.91697,80.107171,5339,22,0.7553805501848577,1,0,0,0,0,0,0,0,0
11366,1,8/2/2022,8:16:30,12.927451,80.118667,3143,46,0.6442477414998645,1,0,0,0,0,0,0,0,0
11367,2,8/2/2022,8:17:09,12.924754,80.115959,3143,42,0.6952368534427915,1,0,0,0,0,0,0,0,0
11368,1,8/2/2022,8:17:16,12.91252,80.101563,5339,38,0.7281546173513768,1,0,0,0,0,0,0,0,0
11369,1,8/2/2022,8:18:00,12.922887,80.114138,3143,31,0.7713448154878695,1,0,0,0,0,0,0,0,0
11370,2,8/2/2022,8:18:11,12.921244,80.112467,3143,53,0.5196959452588333,1,0,0,0,0,0,0,0,0
11371,1,8/2/2022,8:18:16,12.921244,80.112467,3143,53,0.5196959452588333,1,0,0,0,0,0,0,0,0
11372,2,8/2/2022,8:18:41,12.918341,80.109081,3143,58,0.42247661949051174,0,1,0,0,0,0,0,0,0
11373,2,8/2/2022,8:19:28,12.916332,80.106046,3143,53,0.5145334218365593,1,0,0,0,0,0,0,0,0
11374,1,8/2/2022,8:19:55,12.914128,80.102202,3143,58,0.4182863216622686,0,1,0,0,0,0,0,0,0
11375,2,8/2/2022,8:19:57,12.914128,80.102202,3143,58,0.4182863216622686,0,1,0,0,0,0,0,0,0
11376,1,8/2/2022,8:23:42,12.900048,80.091652,5339,41,0.6876879571488534,1,0,0,0,0,0,0,0,0
